library,precision,k,policy,iteration,time,GFLOPS
oblas,d,18000,false,1,7.209576,1617.848221
oblas,d,18000,false,2,7.254150,1607.907277
oblas,d,18000,false,3,7.265428,1605.411249
oblas,d,18000,false,4,7.291288,1599.717400
oblas,d,18000,false,5,7.256535,1607.378818
oblas,d,18000,close,1,7.246794,1609.539281
oblas,d,18000,close,2,7.222645,1614.920772
oblas,d,18000,close,3,7.363472,1584.035420
oblas,d,18000,close,4,7.250226,1608.777382
oblas,d,18000,close,5,7.219701,1615.579394
oblas,d,18000,spread,1,7.214083,1616.837433
oblas,d,18000,spread,2,7.249939,1608.841114
oblas,d,18000,spread,3,7.210157,1617.717807
oblas,d,18000,spread,4,7.247578,1609.365133
oblas,d,18000,spread,5,7.269848,1604.435122
oblas,d,19000,false,1,8.340011,1644.842003
oblas,d,19000,false,2,8.498270,1614.210863
oblas,d,19000,false,3,8.294937,1653.779903
oblas,d,19000,false,4,8.460623,1621.393663
oblas,d,19000,false,5,8.292487,1654.268422
oblas,d,19000,close,1,8.202261,1672.465718
oblas,d,19000,close,2,8.353887,1642.109863
oblas,d,19000,close,3,8.280935,1656.576237
oblas,d,19000,close,4,8.681154,1580.204711
oblas,d,19000,close,5,8.621781,1591.086618
oblas,d,19000,spread,1,8.626127,1590.284952
oblas,d,19000,spread,2,8.185696,1675.850257
oblas,d,19000,spread,3,8.632609,1589.090893
oblas,d,19000,spread,4,8.330889,1646.642945
oblas,d,19000,spread,5,8.729298,1571.489510
oblas,d,20000,false,1,9.549037,1675.561583
oblas,d,20000,false,2,9.722841,1645.609615
oblas,d,20000,false,3,9.540377,1677.082496
oblas,d,20000,false,4,9.558686,1673.870294
oblas,d,20000,false,5,9.564913,1672.780446
oblas,d,20000,close,1,9.585178,1669.243937
oblas,d,20000,close,2,9.670927,1654.443316
oblas,d,20000,close,3,9.784485,1635.241979
oblas,d,20000,close,4,9.547403,1675.848448
oblas,d,20000,close,5,9.519052,1680.839663
oblas,d,20000,spread,1,9.573481,1671.283488
oblas,d,20000,spread,2,9.584870,1669.297594
oblas,d,20000,spread,3,9.477181,1688.265801
oblas,d,20000,spread,4,9.440182,1694.882615
oblas,d,20000,spread,5,9.644151,1659.036737
